Hallmark,Subprocess,Gene Symbol,Spearman,p-value,Experiment,Species
Genomic instability,Nucleotide Excision Repair,XPC,-0.2768351976290791,0.000101433214621,Reprogramming-2,Human
Genomic instability,Nucleotide Excision Repair,DDB1,-0.0561458747647107,0.4392204578041978,Reprogramming-2,Human
Genomic instability,Nucleotide Excision Repair,DDB2,-0.3517745742794442,5.634323260995674e-07,Reprogramming-2,Human
Genomic instability,Nucleotide Excision Repair,XPA,-0.0540616932794971,0.4564204332493737,Reprogramming-2,Human
Genomic instability,Nucleotide Excision Repair,GTF2H2,0.2339491804581971,0.0010908978070687,Reprogramming-2,Human
Genomic instability,Nucleotide Excision Repair,GTF2H3,-0.0113195028285253,0.8761682777814298,Reprogramming-2,Human
Genomic instability,Nucleotide Excision Repair,GTF2H5,-0.2843605316119661,6.406327570724061e-05,Reprogramming-2,Human
Genomic instability,Nucleotide Excision Repair,MMS19,0.1502519056218801,0.0375090181832557,Reprogramming-2,Human
Genomic instability,Nucleotide Excision Repair,RAD23A,-0.1878369323623538,0.0090803580944225,Reprogramming-2,Human
Genomic instability,Nucleotide Excision Repair,RAD23B,0.0592013432643096,0.4146849393383508,Reprogramming-2,Human
Genomic instability,Other,FTO,-0.162737531744781,0.0241152530325556,Reprogramming-2,Human
Genomic instability,Other,LIG1,0.4326599661118132,3.6748775206035077e-10,Reprogramming-2,Human
Genomic instability,Other,POLQ,0.3662894535364502,1.741076002115688e-07,Reprogramming-2,Human
Genomic instability,Other,RAD18,0.1887022800258904,0.0087607113193434,Reprogramming-2,Human
Genomic instability,Other,RRM2B,0.0896330850990151,0.2163201538223175,Reprogramming-2,Human
Genomic instability,Protein Regulation,CUL4A,-0.0699056880374742,0.3352988295590416,Reprogramming-2,Human
Genomic instability,Protein Regulation,USP43,0.7389757979157501,2.014007203711487e-34,Reprogramming-2,Human
Genomic instability,Protein Regulation,GPS1,0.1796379488424183,0.0126598356230804,Reprogramming-2,Human
Genomic instability,Protein Regulation,COPS5,-0.1502491670465137,0.0375125346330282,Reprogramming-2,Human
Genomic instability,Replication Stress Response,GADD45G,0.2051375024057334,0.0043128222733933,Reprogramming-2,Human
Genomic instability,Replication Stress Response,GINS1,0.4174169035220804,1.7082819095993123e-09,Reprogramming-2,Human
Genomic instability,Replication Stress Response,LIG3,0.2876818840833712,5.2083734956848686e-05,Reprogramming-2,Human
Genomic instability,Replication Stress Response,ORC6,0.516957657698686,1.6353568034299413e-14,Reprogramming-2,Human
Genomic instability,Replication Stress Response,POLA1,0.3637169089002918,2.153092581046692e-07,Reprogramming-2,Human
Genomic instability,Replication Stress Response,POLD4,-0.2449073148197996,0.0006178295705919,Reprogramming-2,Human
Genomic instability,Replication Stress Response,POLE4,0.0310921804163953,0.6685665736088489,Reprogramming-2,Human
Genomic instability,Replication Stress Response,PRPS1,0.2336375068004722,0.0011082659432618,Reprogramming-2,Human
Genomic instability,Replication Stress Response,RFC5,0.2209785873637801,0.0020690108812966,Reprogramming-2,Human
Genomic instability,Replication Stress Response,RMI1,0.3690610725325956,1.3820678319993638e-07,Reprogramming-2,Human
Genomic instability,Replication Stress Response,RRM1,0.1405099572320635,0.0519070164732207,Reprogramming-2,Human
Genomic instability,Replication Stress Response,CDC7,0.352564020583368,5.293575137938579e-07,Reprogramming-2,Human
Genomic instability,Replication Stress Response,POLE,0.3083427287258234,1.3544780218472614e-05,Reprogramming-2,Human
Genomic instability,Replication Stress Response,EME1,0.3291312787504251,3.1417483704903942e-06,Reprogramming-2,Human
Genomic instability,Replication Stress Response,MUS81,0.0189146241172076,0.7945547967895543,Reprogramming-2,Human
Genomic instability,Replication Stress Response,EME2,0.0704232253470349,0.3317243434716747,Reprogramming-2,Human
Genomic instability,Single-Strand Break Repair,PARP1,0.4796801689174991,1.9293216086598235e-12,Reprogramming-2,Human
Genomic instability,Single-Strand Break Repair,TDP1,0.325856857860579,3.983628339789495e-06,Reprogramming-2,Human
Genomic instability,Single-Strand Break Repair,APTX,0.0931005458805191,0.198999746674667,Reprogramming-2,Human
Genomic instability,Single-Strand Break Repair,PNKP,0.2755736961023557,0.0001094153079395,Reprogramming-2,Human
Genomic instability,Single-Strand Break Repair,PARP2,0.3509636521492875,6.006132843248425e-07,Reprogramming-2,Human
Genomic instability,Telomere Maintenance,TERF2,-0.0897129315670067,0.2159095709767962,Reprogramming-2,Human
Genomic instability,Telomere Maintenance,DCLRE1B,0.0307873165376573,0.6716267975848745,Reprogramming-2,Human
Genomic instability,Transcription,POLR3D,0.0304259004030136,0.6752616978259576,Reprogramming-2,Human
Genomic instability,Transcription,MNAT1,0.1301937955330737,0.0718753882890916,Reprogramming-2,Human
Genomic instability,Transcription,CDK7,0.184042970487419,0.0106069561601214,Reprogramming-2,Human
Genomic instability,Transcription-Coupled Repair,POLR2E,0.2219589924161269,0.001973715837772,Reprogramming-2,Human
Genomic instability,Transcription-Coupled Repair,POLR2F,-0.0671651288575726,0.3546352780436899,Reprogramming-2,Human
Genomic instability,Transcription-Coupled Repair,POLR2H,0.1268922452786795,0.079450101402362,Reprogramming-2,Human
Genomic instability,Transcription-Coupled Repair,POLR2K,0.0104171308913341,0.8859700793195725,Reprogramming-2,Human
Genomic instability,Transcription-Coupled Repair,POLR2L,-0.4659209284060889,9.747644618839212e-12,Reprogramming-2,Human
Genomic instability,Transcription-Coupled Repair,CCNH,-0.156770946454775,0.0298902025928772,Reprogramming-2,Human
Genomic instability,Transcription-Replication Conflict,MTF2,0.5857750699539817,4.471213998278077e-19,Reprogramming-2,Human
Genomic instability,Transcription-Replication Conflict,SRSF1,0.3315440677553529,2.632865228003323e-06,Reprogramming-2,Human
Genomic instability,Transcription-Replication Conflict,ASCC3,-0.1192844017317477,0.0993631031481119,Reprogramming-2,Human
Genomic instability,Translesion Synthesis,REV3L,-0.5300076228578822,2.670653708663918e-15,Reprogramming-2,Human
Genomic instability,Translesion Synthesis,POLI,0.3936585580246797,1.61546896900988e-08,Reprogramming-2,Human
Genomic instability,Translesion Synthesis,POLH,-0.3360209884074793,1.8892748938048864e-06,Reprogramming-2,Human
Genomic instability,Translesion Synthesis,POLK,-0.3028410558777802,1.9584117874928213e-05,Reprogramming-2,Human
Genomic instability,Translesion Synthesis,POLN,0.1285277506352179,0.0756209788072416,Reprogramming-2,Human
Genomic instability,Translesion Synthesis,REV1,-0.0849634085903907,0.2413095663157157,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,CCL2,-0.1768905733057874,0.01411006799675,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,IL6,-0.1825961953647996,0.0112462211973863,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,LMNB1,0.4891019180429105,6.098850887819892e-13,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,SIRT1,0.3582013386148811,3.373925787327418e-07,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,TP53,0.3679625919568914,1.5149193932239554e-07,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATM,-0.2266755120235544,0.0015687542230133,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,BCL2,0.2302811705262421,0.0013120516999552,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,CEBPB,-0.0656904106096997,0.3653237098864115,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,HMGB1,0.3985987997357365,1.0272155816332475e-08,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,IGFBP3,-0.6632016340946059,1.0651841441608852e-25,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,NFKB1,-0.5950948647870931,8.844109494863707e-20,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,CCNE1,0.5485105052987368,1.7826692213252534e-16,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,IGF1,-0.0263962622565438,0.716281989268676,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,STING1,-0.5537731885425258,8.00384666605559e-17,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,GLB1,-0.1229608754020533,0.0892958486046653,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,MTOR,0.1625138918741347,0.0243129921476011,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,SPP1,0.6528007846977907,1.0718760534392212e-24,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,CTSB,-0.6172152669286358,1.5190960596050325e-21,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,CTSD,-0.0925245141595574,0.2018052266781365,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,CTSZ,0.0154475296964439,0.8315904439714563,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,HSPA8,0.2861019885745959,5.749223727851341e-05,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,PARK7,0.1081085380659745,0.1355440350732504,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,PGK1,0.1982535855461004,0.0058413019502199,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,MAPK14,-0.1066443444165533,0.1409507478964451,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,CDKN1B,0.1431080451629164,0.0476789430321173,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,GSK3B,-0.0637348030785188,0.3798016610480491,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,NPRL3,-0.0559926388074375,0.440472341543398,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,IL10,0.0157896923795253,0.8279174695658738,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,AKT1,0.0430574259385356,0.5531809088750808,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,PTEN,-0.5020728991012333,1.1780023631557462e-13,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,RELA,-0.3094187098242252,1.259150000918074e-05,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,CDK1,0.5146896898182053,2.22321842033444e-14,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,KRAS,0.2279883918773281,0.0014703992476508,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,EEF1A1,-0.2215075745830551,0.0020170856516842,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,CTNNB1,0.2877015912491698,5.20193952061904e-05,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,EGFR,-0.5782085342300227,1.6047973148766736e-18,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,GATA4,0.2069351025116263,0.0039781203972231,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,IL13,-0.0789484618976266,0.276375111483838,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,JUN,0.0377262122760976,0.6033973483642052,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,NFKBIA,-0.4359660184340016,2.6066057646927676e-10,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,IFI16,-0.3368213064669859,1.7794663097588936e-06,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,FOSL2,-0.5507438399490182,1.2712532328100283e-16,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,MAN2B1,0.0764469413510938,0.2919260120854647,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,NFKB2,-0.1728480730703724,0.0165079649196969,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,CTSL,-0.544398542898618,3.300546746165553e-16,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,STAT3,-0.2456844451002354,0.0005928321797325,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,FOSL1,-0.5432657061332703,3.905217828008763e-16,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,FOS,-0.214946057910959,0.0027534008781728,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,MCL1,-0.2497448788466379,0.000476744877346,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,LAMTOR1,-0.1107743873618983,0.1261100121405095,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,LAMTOR2,-0.2454389952397679,0.0006006246232719,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,LAMTOR3,-0.3041711415469624,1.7926059814618225e-05,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,LAMTOR4,0.2473250436823132,0.0005430980685962,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,LAMTOR5,-0.2977086031187061,2.744144487654815e-05,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,FLCN,-0.1903417564946781,0.0081823553367133,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,FNIP1,-0.3473162716231173,7.988565628515906e-07,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,MIOS,0.240483137407383,0.0007796565623619,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,SEH1L,0.1445893242453009,0.0453996479657629,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,WDR24,0.214681150642009,0.0027876925086159,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,WDR59,0.1268439536229187,0.0795654982472548,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,SEC13,-0.0792563878477854,0.274500343326102,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,RHEB,0.1602972890182653,0.0263494423113677,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,NPC1,0.0162731728609738,0.8227338836698711,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,SLC38A9,0.2582272523872105,0.0002988852890315,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,SESN2,-0.0664862237792625,0.3595312713707971,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,SESN1,-0.1300344403253125,0.0722269994606689,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,SESN3,0.0120995184199593,0.8677106442273054,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,PPP2CA,0.1739540771210251,0.0158189851487763,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,RRAGA,-0.3211340018509083,5.583425530941448e-06,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,RRAGC,-0.2379158370703039,0.0008906243122087,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,RRAGD,0.2737804920852728,0.0001217779377591,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,RRAGB,-0.2318549569754053,0.0012125679110444,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,TSC2,0.043482835413848,0.5492630734587771,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,TSC1,0.0131035549047603,0.8568461796829069,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,NPRL2,0.0697826895884455,0.3361519516952731,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,DEPDC5,0.2076403659237983,0.0038533279720763,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,KPTN,0.2060164006126204,0.0041461357954334,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ITFG2,0.1261449197743178,0.0812510859300948,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,SZT2,-0.2189524319399549,0.0022793451365711,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,CASTOR1,0.2185925264151432,0.0023186778643611,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,CASTOR2,0.0831556063582711,0.2515052380780724,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,LGALS8,-0.2553421709911492,0.0003509532264273,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V0E1,-0.3100533185807161,1.2059410837636805e-05,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V1D,-0.324018158960636,4.5462630797188595e-06,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V1C2,-0.016195328947566,0.8235679671692804,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V1B2,0.047164475168156,0.5159349728542488,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V0A1,-0.0932079483835124,0.1984798014263488,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V1B1,-0.1070377823234314,0.1394820270411138,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V1E2,-0.076781067777681,0.2898157943388241,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V0A4,0.5158495460394905,1.9006387942612956e-14,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V1E1,-0.2189649031616988,0.0022779931382571,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V0B,-0.0194603570987499,0.7887646139730512,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,TCIRG1,-0.3762833109856716,7.49449901901763e-08,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6AP2,-0.1697910310634786,0.0185500406644276,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V1A,-0.0479229236457098,0.5092007429767595,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6AP1,-0.0839276921512058,0.24711492201402,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V1G1,0.1259078418755747,0.0818292411571201,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V0E2,-0.1349474825913042,0.0620102481303015,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V0C,0.0223883762858575,0.7579032702720889,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V1H,-0.1251906568072504,0.0835983998594132,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V0A2,0.2924482703726166,3.8521665491803726e-05,Reprogramming-2,Human
Proteostasis,Autophagy-Lysosome Pathway,ATP6V1C1,-0.0145594067083362,0.8411409273615722,Reprogramming-2,Human
